OBJECTID_1,OBJECTID,CALC_ACRE,TAX_MAP,PARCEL_NUM,OWNER1_1,OWNER1_2,MAIL_ST_NU,MAIL_ST_NA,MAIL_EXTRA,MAIL_CITY,MAIL_ST,ZIP_5,ZIP_4,CARE_OF,PROP_ADDRE,STREET_NUM,STREET_NAM,DEED_BOOK_,DEED_PAGE_,DEED_DATE_,NBHD,ZONING,APPRAISED_,Use_,Dev_Area,Maint_By,Maint_Phas,Map_Class,LASTUPDATE,LASTEDITOR,NOTES,DEVEL_AREA,LOCATION,MAP_INDEX,created_user,created_date,last_edited_user,last_edited_date,Shape__Area,Shape__Length
20463,38195.0,0.7475451,10 03 07 3 301 001.000,1003073301001000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,432 E JEFFERSON ST,432,E JEFFERSON ST,1878,801,899164800000,CLISBY PARK,T4-O,757600.0,USE,,OLD ALABAMA TOWN,0, ,1756944000000,ACB,OLD ALABAMA TOWN,,,M-6-I-1,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,32563.0644923779,947.5311348954496
20464,38148.0,0.07856728,10 03 07 2 204 048.000,1003072204048000,CITY OF MONTGOMERY, ,310,N HULL ST, ,MONTGOMERY,AL,36104,3644, ,317 N HULL ST,317,N HULL ST,1299,986,721958400000,CLISBY PARK,T4-O,68200.0,USE,,OLD ALABAMA TOWN,0, ,1756944000000,ACB,OLD ALABAMA TOWN,,,M-6-I-1,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,3422.390520743462,273.42623280147996
20465,38133.0,0.52856484,10 03 07 2 204 034.000,1003072204034000,CITY OF MONTGOMERY, , , , ,MONTGOMERY,AL,36104,0000, ,360 N HULL ST,360,N HULL ST,283,142,184377600000,CLISBY PARK,T4-O,184200.0,USE,,OLD ALABAMA TOWN,0, ,1756944000000,ACB,OLD ALABAMA TOWN,,,M-6-I-1,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,23024.284525406547,607.0009541768859
20466,38128.0,0.04588432,10 03 07 2 204 030.000,1003072204030000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,411 N DECATUR ST,411,N DECATUR ST,1252,740,707529600000,CLISBY PARK,T4-O,12000.0,USE,,OLD ALABAMA TOWN,0, ,1756944000000,ACB,OLD ALABAMA TOWN,,,M-6-C-4,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,1998.7210936123167,191.49926528211287
20467,38137.0,0.11784957,10 03 07 2 204 038.000,1003072204038000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,325 N HULL ST,325,N HULL ST,1299,986,721958400000,CLISBY PARK,T4-O,149900.0,USE,,OLD ALABAMA TOWN,0, ,1756944000000,ACB,OLD ALABAMA TOWN,,,M-6-I-1,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,5133.527336060208,306.429297686917
20468,38399.0,5.87615973,10 03 07 4 002 001.000,1003074002001000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,1021 MADISON AVE,1021,MADISON AVE, , ,,CLISBY PARK,T5,3842000.0,USE,DOWNTOWN PLAN,PARKS & REC,0, ,,,MUNICIPAL COURT,DOWNTOWN PLAN,"N side, across from Cramton Bowl",M-6-I-2,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,255965.5176606247,2372.4971028227033
20469,38125.0,0.69809795,10 03 07 2 204 026.000,1003072204026000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,410 COLUMBUS ST,410,COLUMBUS ST,545,431,373075200000,CLISBY PARK,T4-O,243300.0,USE,,OLD ALABAMA TOWN,0, ,1756944000000,ACB,OLD ALABAMA TOWN,,,M-6-C-4,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,30409.146747914714,936.0164436685966
20470,38198.0,0.18365793,10 03 07 3 301 004.000,1003073301004000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,419 MADISON AVE,419,MADISON AVE,782,289,509932800000,CLISBY PARK,T4-0,126700.0,USE,DOWNTOWN PLAN,OLD ALABAMA TOWN,0, ,1756944000000,,OLD ALABAMA TOWN,DOWNTOWN PLAN,,M-6-I-1,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,8000.139551966669,420.0010451444036
20471,36385.0,1.292796,10 03 05 1 004 041.000,1003051004041000,CITY OF MONTGOMERY, , , , ,MONTGOMERY,AL,36104,0000, ,2805 WILLENA AV,2805,WILLENA AV, , ,,HIGHLAND GARDENS,INST,19400.0,USE,,PARKS & REC,0, ,,,HIGHLAND GARDEN COMMUNITY CENTER,,,M-6-D,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,56314.19390897197,1652.047534253114
20472,25959.0,0.91832756,09 09 30 1 000 001.002,0909301000001002,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,2685 BELL RD,2685,BELL RD,478,746,321580800000,BRIGHTON ESTATES,B-4,30000.0,USE,,FIRE,0, ,,,FIRE STATION 13,,,"M-7-M, M-7-S",ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,40002.34830519371,800.0238293967661
20473,38130.0,0.18730288,10 03 07 2 204 033.001,1003072204033001,CITY OF MONTGOMERY, ,310,HULL ST N, ,MONTGOMERY,AL,36104,0000, ,423 E JEFFERSON ST,423,E JEFFERSON ST,1299,986,721958400000,CLISBY PARK,T4-O,77300.0,USE,,OLD ALABAMA TOWN,0, ,1756944000000,ACB,OLD ALABAMA TOWN,,,M-6-I-1,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,8158.913254232865,412.01877658926287
20474,38134.0,0.35009387,10 03 07 2 204 035.000,1003072204035000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,304 N HULL ST,304,N HULL ST,1299,986,721958400000,CLISBY PARK,T4-O,452300.0,USE,,OLD ALABAMA TOWN,0, ,1756944000000,ACB,OLD ALABAMA TOWN,,,M-6-I-1,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,15250.089037823416,505.03236411764595
20475,38196.0,0.57823273,10 03 07 3 301 002.000,1003073301002000,CITY OF MONTGOMERY, , , , ,MONTGOMERY,AL,36104,0000, ,220 N HULL ST,220 ,N HULL ST,45,505,-2033856000000,CLISBY PARK,T4-O,739300.0,USE,,OLD ALABAMA TOWN,0, ,1756944000000,ACB,OLD ALABAMA TOWN,,also 230 N Hull St,M-6-I-1,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,25187.817508314565,642.5296554318938
20476,34238.0,0.22038788,10 02 09 2 020 015.000,1002092020015000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,19 ARDEN RD,19,ARDEN RD,1692,151,841363200000,EASTBROOK,R-100,27000.0,AVAILABLE,,VACANT LOT CREW,0,Surplus,,,LISTED FOR SALE ON CITY WEBSITE,,,M-6-D,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,9600.095945535328,440.00258528342306
20477,34663.0,0.20117751,10 02 09 3 019 022.000,1002093019022000,CITY OF MONTGOMERY, , , ,PO BOX 1111,MONTGOMERY,AL,36101,0000, ,BRADLEY DR, ,BRADLEY DR, , ,,OAK PARK-E OF ANN ST,R-60-s,15000.0,USE,,MAINTENANCE,0,,,,STORM DRAINAGE,,b/t 204 & 206 Bradley Dr,M-6-J,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,8763.292377237827,425.2018110656339
20478,1655.0,115.30335267,04 07 35 1 000 001.000,0407351000001000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,2635 GUNTER PARK DR E,2635,GUNTER PARK DR E, , ,,GUNTER AFB,INST,2306000.0,USE,,PARKS & REC,0, ,,,LAGOON PARK,,"NW portion of Lagoon Park, Pete Peterson Lodge",M-2-DD,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,5022614.0424989015,10727.852976916356
20479,1664.0,0.79925214,04 07 35 2 001 003.000,0407352001003000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,GUNTER PARK DR, ,GUNTER PARK DR,153,492,-1297900800000,GUNTER AFB,INST,180000.0,USE,,MAINTENANCE,0, ,,,WATER WORKS,,NE int of Congr W L Dickinson and Gunter Park Dr,M-2-DD,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,34815.42319930078,1027.4015145954181
20480,38418.0,0.0649642,10 03 07 4 004 003.000,1003074004003000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,840 E JEFFERSON ST,840,E JEFFERSON ST,1702,918,845424000000,CLISBY PARK,T4-0,14200.0,USE,,POLICE,0, ,,,POLICE - RIPLEY PARKING,,,M-6-I-2,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,2829.840594814434,275.1723137194586
20481,36965.0,0.17128214,10 03 05 4 004 044.000,1003054004044000,CITY OF MONTGOMERY, , , , ,MONTGOMERY,AL,36104,0000, ,LUCAS DR, ,LUCAS DR, , ,,HIGHLAND GARDENS,R-65-d,7500.0,AVAILABLE,,VACANT LOT CREW,0,Surplus,,,LISTED FOR SALE ON CITY WEBSITE,,"S side, 505 ft W of Upper Wetumpka Rd",M-6-D,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,7461.050155513938,399.748731836277
20482,36840.0,0.39384975,10 03 05 2 008 011.000,1003052008011000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,GEORGE MULL ST, ,GEORGE MULL ST,195,381,-1040860800000,HIGHLAND GARDENS,R-65-s,8600.0,USE,,WATER WORKS,0, ,,,WATER WORKS,,E side of George Mull St,M-6-C-2,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,17156.09525072871,547.4953723734375
20483,38419.0,0.16742926,10 03 07 4 004 004.000,1003074004004000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,836 E JEFFERSON ST,836,E JEFFERSON ST,1718,812,849225600000,CLISBY PARK,T4-0,37500.0,USE,,POLICE,0, ,,,POLICE - RIPLEY PARKING,,,M-6-I-2,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,7293.218449775243,392.811525275557
20484,36786.0,0.1314856,10 03 05 2 006 003.000,1003052006003000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,S OF PAULINE ST, ,S OF PAULINE ST, , ,,HIGHLAND GARDENS,R-65-s,2900.0,AVAILABLE,,VACANT LOT CREW,0,Surplus,,,LISTED FOR SALE ON CITY WEBSITE,,"E side, b/t 2270 & 2276 Lower Wetumpka Rd",M-6-C-2,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,5727.5129146491745,337.71607032630004
20485,11916.0,1.39128832,09 02 09 3 000 003.000,0902093000003000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,441 TAYLOR RD,441,TAYLOR RD,1009,504,604022400000,COPPERFIELD,INST,324200.0,USE,,FIRE,0, ,,,FIRE STATION 15,,,M-7-H,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,60604.519027216025,1297.102544383941
20486,36966.0,0.0344357,10 03 05 4 004 045.000,1003054004045000,CITY OF MONTGOMERY, , , , ,MONTGOMERY,AL,36104,0000, ,LUCAS DR, ,LUCAS DR, , ,,HIGHLAND GARDENS,R-65-d,1000.0,AVAILABLE,,VACANT LOT CREW,0,Surplus,,,LISTED FOR SALE ON CITY WEBSITE,,"15-ft strip on S side, 550 ft NW of Lucas Dr",M-6-D,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,1500.0188987687015,230.00011374560034
20487,36939.0,7.08733033,10 03 05 4 004 032.000,1003054004032000,CITY OF MONTGOMERY, ,,,PO BOX 1111,MONTGOMERY,AL,36101,1111,,KINGS HILL PK, ,KINGS HILL PK, , ,,KINGHILL,R-65-s,41300.0,USE,,PARKS & REC,0, ,,,KING HILL COMMUNITY CENTER,,Surrounding 814 E Clarmont St,M-6-D,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,308724.10920614377,4752.655921528267
20488,37823.0,40.46894297,10 03 06 4 030 001.000,1003064030001000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111,ATTN LEGAL DEPT,BLACKBURN AVE, ,BLACKBURN AVE,3997,196,1264377600000,CLISBY PARK,M-1,201500.0,USE,,MAINTENANCE,0, ,,,CYPRESS CREEK,,NE of City Lot,"M-6-C-2, M-6-C-3",ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,1762827.1556251834,5965.244016145188
20489,37824.0,1.27130099,10 03 07 1 001 001.000,1003071001001000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,RIPLEY ST, ,RIPLEY ST, , ,,CLISBY PARK,INST,0.0,USE,,PARKS & REC/MAINTENANCE,0, ,,,CITY LOT,,Gas tanks & warehouse abutting N Ripley,M-6-C-3,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,55377.87090936997,957.9412224768964
20490,36940.0,6.56048722,10 03 05 4 004 033.000,1003054004033000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,814 E CLARMONT AVE,814,E CLARMONT AVE, , ,,KINGHILL,R-65-s,46400.0,USE,,PARKS & REC,0, ,,,KING HILL COMMUNITY CENTER,,,M-6-D,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,285774.82320333185,2388.61719053794
20491,36872.0,146.56760154,10 03 05 3 000 001.000,1003053000001000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111,ATTN LEGAL DEPT,BLACKBURN ST, ,BLACKBURN ST,3997,196,1264377600000,CLISBY PARK,FH,729500.0,USE,,MAINTENANCE,0, ,,,CYPRESS CREEK AREA,,S of 1480 Fourney St,"M-6-C-2, M-6-C-3, M-6-D",ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,6384484.723018737,12295.579395492176
20492,37898.0,4.84252843,10 03 07 1 010 001.000,1003071010001000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,1215 MADISON AVE,1215,MADISON AVE,600,600,416102400000,CAPITOL HEIGHTS,INST,1076000.0,USE,DOWNTOWN PLAN,PARKS & REC,0, ,,,PATERSON FIELD / ALABAMA PUBLIC RADIO STATION,DOWNTOWN PLAN,,"M-6-C-3, M-6-I-2",ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,210940.53848706873,1945.4436805523467
20493,37310.0,0.14902077,10 03 06 1 004 001.000,1003061004001000,CITY OF MONTGOMERY, , , , ,MONTGOMERY,AL,36101,0000, ,N DECATUR ST, ,DECATUR ST, , ,,CLISBY PARK,R-65-d,1200.0,USE,,WATER WORKS,0,,,,LISTED FOR SALE ON CITY WEBSITE,,NE of 1852 N Decatur St,M-6-C-2,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,6491.344644213562,421.28428453587446
20494,38460.0,1.2209015,10 03 07 4 011 003.000,1003074011003000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,1004 MADISON AVE,1004,MADISON AVE, , ,,CLISBY PARK,T5,654000.0,USE,DOWNTOWN PLAN,PARKS & REC,0, ,,,CURB MARKET,DOWNTOWN PLAN,,M-6-I-2,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,53182.4694267095,971.8549109371562
20495,38908.0,0.21301038,10 03 08 1 020 004.000,1003081020004000,CITY OF MONTGOMERY, , , ,PO BOX 1111,MONTGOMERY,AL,36101,0000, ,507 N CALIFORNIA ST,507,N CALIFORNIA ST, , ,,CAPITOL HEIGHTS,R-60-s,20500.0,USE,,VACANT LOT CREW,0,,,,FIRE,,,M-6-D,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,9278.732019210647,505.01751699542075
20496,37375.0,0.09206045,10 03 06 1 009 005.001,1003061009005001,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,FOSTER ST, ,FOSTER ST,527,586,357004800000,CLISBY PARK,R-65-d,600.0,USE,,VACANT LOT CREW,0, ,,,STORM DRAINAGE,,"E side, S of 1808 Foster St",M-6-C-2,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,4010.1532517538426,280.70860265821517
20497,37901.0,2.42663327,10 03 07 1 010 004.000,1003071010004000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,320 N RIPLEY ST,320,N RIPLEY ST, , ,,CLISBY PARK,T4-0,632500.0,USE,,POLICE,0, ,,,POLICE,,,M-6-I-2,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,105704.14534073783,1294.0267745996919
20498,38086.0,0.96885795,10 03 07 2 203 014.000,1003072203014000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,440 N LAWRENCE ST,440,LAWRENCE ST,2748,7,1064793600000,CLISBY PARK,T4-O,800000.0,USE,,PARKS & REC,0, ,1756944000000,ACB,PARKING LOT,,,M-6-C-4,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,42203.4521293592,821.8007955113753
20499,37900.0,0.84338806,10 03 07 1 010 003.000,1003071010003000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,UPPER WETUMPKA RD, ,UPPER WETUMPKA RD, , ,,CLISBY PARK,T4-0,219500.0,USE,,POLICE,0, ,,,POLICE,,Bounded by N Jackson & Upper Wetumpka Rd ,M-6-I-2,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,36737.98369421029,963.5337929273946
20500,36853.0,63.47242058,10 03 05 2 008 029.000,1003052008029000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111,ATTN LEGAL DEPT,LOWER WETUMPKA RD, ,LOWER WETUMPKA RD,3997,196,1264377600000,HIGHLAND GARDENS,M-1,317000.0,USE,,MAINTENANCE,0, ,,,CYPRESS CREEK AREA,,"Bounded by Kansas, Lower Wetumpka, & Speigle","M-6-C-2, M-6-D",ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,2764858.6405529464,9573.78273430107
20501,39211.0,5.88846669,10 03 08 2 001 058.001,1003082001058001,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111,ATTN LEGAL DEPT,UPPER WETUMPKA RD, ,UPPER WETUMPKA RD,3997,196,1264377600000,CAPITOL HEIGHTS,INST,91500.0,USE,,MAINTENANCE,0, ,,,CYPRESS CREEK,,E of 911 Communications Pkwy,M-6-C-3,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,256501.608988867,2286.094680427134
20502,38398.0,0.53280104,10 03 07 4 001 001.000,1003074001001000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,MADISON AVE, ,MADISON AVE,600,600,416102400000,CLISBY PARK,INST,126000.0,USE,DOWNTOWN PLAN,PARKS & REC,0, ,,,PATERSON FIELD,DOWNTOWN PLAN,parking lot at Madison Av,M-6-I-2,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,23208.81341166922,695.360206667432
20503,38119.0,0.11753584,10 03 07 2 204 020.000,1003072204020000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,416 N MCDONOUGH ST,416,N MCDONOUGH ST,1454,250,760752000000,CLISBY PARK,T4-O,41000.0,USE,,OLD ALABAMA TOWN,0, ,1756944000000,ACB,OLD ALABAMA TOWN,,N of 301 Columbus St,M-6-C-4,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,5119.861085564638,304.82019501433706
20504,39375.0,7.64834658,10 03 08 2 014 003.000,1003082014003000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,1300 UPPER WETUMPKA RD,1300,UPPER WETUMPKA RD,600,600,416102400000,CAPITOL HEIGHTS,INST,535500.0,USE,,PARKS & REC,0, ,,,PATERSON FIELD,,,"M-6-C-3, M-6-I-2",ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,333161.9771595375,2402.234107226571
20505,38126.0,0.12702813,10 03 07 2 204 028.000,1003072204028000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,401 N DECATUR ST, 401,N DECATUR ST,767,541,504748800000,CLISBY PARK,T4-O,57400.0,USE,,OLD ALABAMA TOWN,0, ,1756944000000,ACB,OLD ALABAMA TOWN,,,M-6-C-4,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,5533.345513885794,394.7483421673328
20506,38138.0,0.08380704,10 03 07 2 204 038.001,1003072204038001,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,321 N HULL ST,321,HULL ST N,1299,986,721958400000,CLISBY PARK,T4-O,89000.0,USE,,OLD ALABAMA TOWN,0, ,1756944000000,ACB,OLD ALABAMA TOWN,,,M-6-I-1,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,3650.6348507608327,277.82855170956856
20507,39408.0,0.89996682,10 03 08 2 016 006.000,1003082016006000,CITY OF MONTGOMERY, , , , ,MONTGOMERY,AL,36101,0000, ,1514 ST CHARLES AVE,1514,ST CHARLES AVE,199,466,-1039219200000,CAPITOL HEIGHTS,R-60-s,18000.0,USE,,WATER WORKS,0, ,,,WATER TANK,,SE corner of St Charles Av and N Hopper St,M-6-I-2,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,39202.55454493547,798.1761666612629
20508,37799.0,0.14553071,10 03 06 4 025 041.000,1003064025041000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,HOWE ST, ,HOWE ST, , ,,CLISBY PARK,M-1,0.0,USE,,VACANT LOT CREW,0, ,,,DRAINAGE EASEMENT,,"N side, 150 ft ffrom N Decatur St",M-6-C-3,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,6339.317711189911,382.3652669436405
20509,37821.0,17.11416576,10 03 06 4 029 001.000,1003064029001000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,1428 COMMUNICATIONS PKWY,1428,COMMUNICATIONS PKWY, , ,,CLISBY PARK,INST,192000.0,USE,,MAINTENANCE/PARKS & REC,0, ,,,POLICE/CITY LOT,,N Sec of City Lot/K-9 Unit,M-6-C-3,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,745493.060501006,4141.605313270567
20511,45726.0,0.45204837,10 04 20 2 023 011.000,1004202023011000,CITY OF MONTGOMERY, ,14,MADISON AVE, ,MONTGOMERY,AL,36104,2518, ,1329 E FAIRVIEW AVE,1329,E FAIRVIEW AVE, , ,,CLOVERDALE,INST,85000.0,USE,W MONTGOMERY INITIATIVE,FIRE,0, ,,,FIRE STATION 7,W MONTGOMERY INITIATIVE,,M-6-P,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,19691.227112574637,561.9321835353395
20512,46157.0,0.01491525,10 05 15 1 002 031.001,1005151002031001,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,PERRY HILL RD, ,PERRY HILL RD,423,86,283564800000,LAKEVIEW HEIGHTS,R-75-s,100.0,USE,,MAINTENANCE,0, ,,,STORM DRAINAGE,,5-foot strip b/t 444 & 520 Perry Hill Rd,M-6-K,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,649.7082058865446,270.2410714190498
20513,46222.0,2.86879986,10 05 15 1 005 003.000,1005151005003000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,3721 HARRISON RD,3721,HARRISON RD,988,831,594518400000,FOREST HILLS,R-75-s,38300.0,USE,,PARKS & REC,0, ,,,FOREST HILLS PARK,,,M-6-K,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,124964.92200186441,1566.615699251888
20514,39925.0,0.17218118,10 03 08 4 007 011.004,1003084007011004,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,MADISON TER, ,MADISON TER,1696,10,843523200000,CAPITOL HEIGHTS,R-60-s,5200.0,USE,,PARKS & REC,0, ,,,VICKERS PARK,,"E side, 175 ft S of Capitol Av",M-6-J,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,7500.212163526571,400.0048009330582
20515,39922.0,0.17218028,10 03 08 4 007 011.001,1003084007011001,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,JAMES AVE, ,JAMES AVE,1696,10,843523200000,CAPITOL HEIGHTS,R-60-s,5200.0,USE,,PARKS & REC,0, ,,,VICKERS PARK,,"N side, 85 ft E of S Madison Terrace",M-6-J,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,7500.17317426948,400.0046517239085
20516,39780.0,0.09228636,10 03 08 3 022 019.000,1003083022019000,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,E WASHINGTON ST, ,E WASHINGTON ST,381,408,258249600000,FINLEY/ASU AREA,M-1,1800.0,USE,,WATER WORKS,0, ,,,WATER WORKS,,behind parking lot of 1436 E Washington St,M-6-I-2,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,4019.994014693805,254.0000330075765
20517,37810.0,0.5437264,10 03 06 4 028 001.001,1003064028001001,CITY OF MONTGOMERY, ,103,N PERRY ST, ,MONTGOMERY,AL,36101,1111, ,N RIPLEY ST, ,N RIPLEY ST, , ,,CLISBY PARK,M-1,1500.0,USE,,MAINTENANCE,0, ,,,STORM DRAINAGE,,Ditch b/t 1327 and 1357 N Ripley St,M-6-C-3,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,23684.721828294925,891.8961792052629
20518,32611.0,0.38296383,10 02 04 1 001 005.000,1002041001005000,CITY OF MONTGOMERY, , , , ,MONTGOMERY,AL,36101,0000, ,840 COLISEUM BLVD,840,COLISEUM BLVD, , ,,BONNIE CREST,INST,49700.0,USE,,PARKS & REC,0, ,,,COLISEUM BRANCH LIBRARY,,,M-6-E,ISAAC.MURRAY,1740684970000,CHRIS.WILLIAMS,1765403155000,16681.90430639201,619.7507755042268
