X,Y,OBJECTID,PaccNumber,custCOMPANY_NAME,custDBA,pvNUMBER,custID,pvYEAR,pvEFFDATE,pvEXPIRE,contCREATED,contCALCDATE,contPOSTDATE,paccCOMPANY,addrNUMBER_MAIL,addrSTREET1_MAIL,addrSTREET2_MAIL,addrCITY_MAIL,stABBR_MAIL,addrZIP_MAIL,Full_Address,addrNUMBER_PHYSICAL,addrSTREET1_PHYSICAL,addrSTREET2_PHYSICAL,addrZIP_PHYSICAL,scID,scCODE,scNAME,pvscDESC,nbiCODE,pvrtCODE,pvrtDESC,CITY,addrCITY_PHYSICAL,stABBR_PHYSICAL,Id,postYear,GlobalID,created_user,created_date,last_edited_user,last_edited_date
,,48,9349290-BUS,ACME BRICK COMPANY,ACME BRICK COMPANY,202400006786,15437,2024,2024/01/01,2024/12/31,2024/02/16,2024/01/31,2024/02/16,ACME BRICK COMPANY,,P O BOX 425,,FORT WORTH,TX,761010425,703 HOWE ST,703,HOWE ST,,36104,630,493190,OTHER WAREHOUSING AND STORAGEDISTRIBUTION CENTERS,DISTRIBUTION CENTER 31000 SQ FEET,,,Renew,YES,MONTGOMERY,AL,,2024,{9775BDEF-7ED5-448D-959A-09675C257A78},,,,
512439.27701883,663373.772074237,49,5980002-BUS,ACME PROPANE GAS,ACME PROPANE GAS,202100002111,3763,2021,2021/01/01,2021/12/31,2021/01/28,2021/01/28,2021/01/28,ACME PROPANE GAS,,P O BOX 37,,HIGHLAND HOME,AL,36041,4285 NORMAN BRIDGE RD,4285,NORMAN BRIDGE RD,,36105,609,454312,LIQUEFIED PETROLEUM GAS (BOTTLED GAS) DEALERS,PROPANE GAS,,,Renew,YES,MONTGOMERY,AL,5,2021,{82D55A28-53F1-4A62-866E-EB90C94DEA3C},,,,
,,50,042030-BUS,ACRE GROUP LLC,ACRE GROUP LLC,202400003905,45324,2024,2024/01/01,2024/12/31,2024/02/06,2024/02/01,2024/02/05,ACRE GROUP LLC,2166,HIGHWAY 35,,PELHAM,AL,351242188,2166 HIGHWAY 35,2166,HIGHWAY 35,,351242188,533,236320,"CONTRACTORSGENERAL CONTRACTORS, COMM. BLDG, RESIDENTIAL, SUBDIVISIONS, LANDSCAPING CONTRACTORS ",LANDSCAPING CONTRACTOR,,,New,NO,PELHAM,AL,,2024,{9E46ED96-736F-4EA8-8404-45B3DB502DE1},,,,
,,51,7531065-BUS,ACTION COLLISION CENTER LLC,ACTION COLLISION CENTER LLC,202100006649,4074,2021,2021/01/01,2021/12/31,2021/01/26,2021/01/12,2021/01/12,ACTION COLLISION CENTER LLC,2447,MOONBRANCH DR,,DADEVILLE,AL,368533907,1045 EASTERN BLVD NORTH,1045,EASTERN BLVD NORTH,,36117,583,441115,"MOTOR VEHICLES, USED CAR DEALERS, PARTS, ACCESSORIES, SERVICE",AUTOMOBILE DEALER,,,Renew,YES,MONTGOMERY,AL,,2021,{6FF86BE0-D790-4D38-A25F-AA1E74A70328},,,,
510266.560563747,684244.352708325,52,7690350-BUS,ACTION LOCKSMITH SERVICE,ACTION LOCKSMITH SERVICE,202300004354,1135,2023,2023/01/01,2023/12/31,2023/02/02,2023/01/31,2023/02/01,ACTION LOCKSMITH SERVICE,207,MADISON AVE,,MONTGOMERY,AL,36104,207 MADISON AVE,207,MADISON AVE,,36104,589,444130,"BUILDING MATERIALSHARDWARE, PAINT, HOME CENTER, WALLPAPER, NURSERY",RETAIL SALES,,,Renew,YES,MONTGOMERY,AL,3,2023,{55CE2350-96E1-4C97-8762-2E557F1EC29B},,,,
510266.560563747,684244.352708325,53,7690350-BUS,ACTION LOCKSMITH SERVICE,ACTION LOCKSMITH SERVICE,202300004354,1135,2023,2023/01/01,2023/12/31,2023/02/02,2023/01/31,2023/02/01,ACTION LOCKSMITH SERVICE,207,MADISON AVE,,MONTGOMERY,AL,36104,207 MADISON AVE,207,MADISON AVE,,36104,689,561620,SECURITY SYSTEMS SERVICESLOCKSMITHS,LOCKSMITH,,,Renew,YES,MONTGOMERY,AL,3,2023,{398D9203-A18E-4AF6-B1E1-BCB379D0994E},,,,
510266.560563747,684244.352708325,54,7690350-BUS,ACTION LOCKSMITH SERVICE,ACTION LOCKSMITH SERVICE,202400000885,1135,2024,2024/01/01,2024/12/31,2024/01/12,2024/01/12,2024/01/22,ACTION LOCKSMITH SERVICE,207,MADISON AVE,,MONTGOMERY,AL,36104,207 MADISON AVE,207,MADISON AVE,,36104,589,444130,"BUILDING MATERIALSHARDWARE, PAINT, HOME CENTER, WALLPAPER, NURSERY",RETAIL SALES,,,Renew,YES,MONTGOMERY,AL,3,2024,{577FC48B-4FEB-444F-AAD9-21F998112050},,,,
,,55,9347470-BUS,ACTION PROPERTY MANAGEMENT LLC,MONTGOMERY HOMES,202300003387,28280,2023,2023/01/01,2023/12/31,2023/01/30,2023/01/27,2023/01/31,ACTION PROPERTY MANAGEMENT LLC,,P O BOX 6164,,MONTGOMERY,AL,36106,555 MCDONOUGH ST SOUTH,555,MCDONOUGH ST SOUTH,,36104,661,531100,RENTAL AND LEASINGREAL PROPERTY RENTAL,,,,Renew,YES,MONTGOMERY,AL,,2023,{5FF0BF9B-0726-4A64-96EF-B8E02B5CF311},,,,
,,56,9366591-BUS,ACTIVE ADVENTURE XL,MOUNTAIN HIGH OUTFITTERS,202300012738,13299,2023,2023/01/01,2023/12/31,2023/02/04,2023/01/24,2023/02/06,ACTIVE ADVENTURE XL,56,GOLDEN BELL CT,,INLET BEACH,FL,324618667,7264 EASTCHASE PARKWAY,7264,EASTCHASE PARKWAY,,36117,598,448190,"CLOTHING AND ACCESSORIESMEN, WOMEN, CHILDREN, INFANT, SHOE, JEWELRY",,,,Renew,YES,MONTGOMERY,AL,,2023,{44F1B98F-4841-458A-8F6C-37ABFFABEC7C},,,,
,,58,1521934-BUS,ACTON FLOORING INC,ACTON FLOORING INC,202100004888,20252,2021,2021/01/01,2021/12/31,2021/02/10,2021/02/02,2021/02/02,ACTON FLOORING INC,7324,PARKWAY DR,,LEEDS,AL,350944814,7324 PARKWAY DR,7324,PARKWAY DR,,350944814,533,236320,"CONTRACTORSGENERAL CONTRACTORS, COMM. BLDG, RESIDENTIAL, SUBDIVISIONS, LANDSCAPING CONTRACTORS ",CONTRACTOR,,,Renew,NO,LEEDS,AL,,2021,{02380405-7A31-440A-BE53-1794D4C68637},,,,
517211.290440664,677518.182433657,59,9349681-BUS,ACUMEN ASSESSMENT AND PSYCHOLOGICAL SVCS,AAPS,202100003733,15553,2021,2021/01/01,2021/12/31,2021/02/05,2021/01/29,2021/01/29,ACUMEN ASSESSMENT AND PSYCHOLOGICAL SVCS,6425,WYNWOOD PL,KAREN HARRIS HOLLINGER,MONTGOMERY,AL,361173460,1734 MULBERRY ST,1734,MULBERRY ST,,36106,707,621399,ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,PSYCHOLOGY SERVICES,,,Renew,YES,MONTGOMERY,AL,7,2021,{25040F8C-59A6-48E3-AE56-AA347305A52B},,,,
525395.108062495,687769.585487239,60,5997992-BUS,ACUTECH DOCUMENT SOLUTIONS INC,ACUTECH DOCUMENT SOLUTIONS INC,202100004758,1984,2021,2021/01/01,2021/12/31,2021/02/10,2021/01/25,2021/02/10,ACUTECH DOCUMENT SOLUTIONS INC,,PO BOX 3505,,MONTGOMERY,AL,361090505,350 COLISEUM BLVD,350,COLISEUM BLVD,,361092712,607,453998,ALL OTHER MISCELLANEOUS RETAILERS,ALL OTHER MISCELLANEOUS RETAILERS,,,Renew,YES,MONTGOMERY,AL,2,2021,{BBA8307C-B7B6-4550-AA06-71C92E6789AD},,,,
,,61,042687-BUS,ACWORTH RECYCLING LLC,ATLAS DEMOLITION,202300012581,45982,2023,2023/01/01,2023/12/31,2023/04/05,2023/04/01,2023/04/12,ACWORTH RECYCLING LLC,85,SPRING PLACE RD NW,,CARTERSVILLE,GA,301214538,85 SPRING PLACE RD NW,85,SPRING PLACE RD NW,,301214538,541,238990,CONTRACTORSALL OTHERS,,,,New,NO,CARTERSVILLE,GA,,2023,{15D572AC-97FF-4B3D-A69D-B84ECE256A33},,,,
,,62,7399369-BUS,A PERFECT CUT LLC,A PERFECT CUT LLC,202200008579,27472,2022,2022/01/01,2022/12/31,2022/02/26,2022/01/24,2022/03/01,A PERFECT CUT LLC,,P O BOX 124,,WETUMPKA,AL,36092,P O BOX 124,P O BOX 124,P O BOX 124,,36092,693,561731,"LAWN SERVICEMOWING, WEEDING,",LAWN SERVICE,,,Renew,NO,WETUMPKA,AL,,2022,{BCBD8C19-3879-48F7-A62A-9257184DF7EE},,,HNAM,2025/04/04 19:19:32+00
540308.072987162,689485.32713449,63,1710792-BUS,A PLUMBER LLC,A PLUMBER LLC,202100002728,26515,2021,2021/01/01,2021/12/31,2021/01/31,2021/01/30,2021/01/30,A PLUMBER LLC,6606,LUXEMBORG CIRCLE,,MONTGOMERY,AL,36117,521 OLIVER RD,521,OLIVER RD,,36117,535,238110,CONTRACTORSSPECIALTY TRADEPLUMBING,CONTRACTOR - PLUMBING,,,Renew,YES,MONTGOMERY,AL,2,2021,{FF5FA5C6-9FAC-406E-8E3B-E86E129FAE59},,,,
540308.072987162,689485.32713449,64,1710792-BUS,A PLUMBER LLC,A PLUMBER LLC,202400003364,26515,2024,2024/01/01,2024/12/31,2024/02/02,2024/02/01,2024/01/31,A PLUMBER LLC,6606,LUXEMBORG CIRCLE,,MONTGOMERY,AL,36117,521 OLIVER RD,521,OLIVER RD,,36117,535,238110,CONTRACTORSSPECIALTY TRADEPLUMBING,CONTRACTOR - PLUMBING,,,Renew,YES,MONTGOMERY,AL,2,2024,{99F3A178-B7FB-4957-913A-F92ADBB61C5D},,,,
543735.781682912,685422.386441492,65,9353463-BUS,A PLUS BARBERING & STYLE LLC,A + BARBER SHOP,202200012569,8033,2022,2022/01/01,2022/12/31,2022/05/04,2022/05/04,2022/05/06,A PLUS BARBERING & STYLE LLC,3966,ATLANTA HWY,302,MONTGOMERY,AL,36109,5851 ATLANTA HWY ,5851,ATLANTA HWY ,,36117,787,0,,NO NIGHTCLUB OR LOUNGE ACTIVITIES ALLOWED ,,,Renew,YES,MONTGOMERY,AL,1,2022,{036806E0-DC25-4119-AE59-E587E5F266D8},,,,
543735.781682912,685422.386441492,66,9353463-BUS,A PLUS BARBERING & STYLE LLC,A + BARBER SHOP,202300013848,8033,2023,2023/01/01,2023/12/31,2023/06/02,2023/05/30,2023/06/13,A PLUS BARBERING & STYLE LLC,3966,ATLANTA HWY,302,MONTGOMERY,AL,36109,5851 ATLANTA HWY ,5851,ATLANTA HWY ,,36117,787,0,,ABOC # 130209 HERMAN BROWN EXP 09 30 24,,,Renew,YES,MONTGOMERY,AL,1,2023,{1B0F6CF1-C7BC-43C5-813E-EB99974DBF79},,,,
543735.781682912,685422.386441492,67,9353463-BUS,A PLUS BARBERING & STYLE LLC,A + BARBER SHOP,202300013848,8033,2023,2023/01/01,2023/12/31,2023/06/02,2023/05/30,2023/06/13,A PLUS BARBERING & STYLE LLC,3966,ATLANTA HWY,302,MONTGOMERY,AL,36109,5851 ATLANTA HWY ,5851,ATLANTA HWY ,,36117,787,0,,NO FOOD SALES PERMITTED ON PREMISES ,,,Renew,YES,MONTGOMERY,AL,1,2023,{B4E343B0-B4F2-4D79-8DA1-36575ED4B387},,,,
543735.781682912,685422.386441492,68,9353463-BUS,A PLUS BARBERING & STYLE LLC,A + BARBER SHOP,202300013848,8033,2023,2023/01/01,2023/12/31,2023/06/02,2023/05/30,2023/06/13,A PLUS BARBERING & STYLE LLC,3966,ATLANTA HWY,302,MONTGOMERY,AL,36109,5851 ATLANTA HWY ,5851,ATLANTA HWY ,,36117,787,0,,NO HOOKAH TOOLS OR TOBACCO PERMITTED ON PREMISES,,,Renew,YES,MONTGOMERY,AL,1,2023,{1DF6222E-DB00-4C5D-B449-D01469EBF181},,,,
,,69,040785-BUS,A PLUS PLUMBING,A PLUS PLUMBING,202200013696,44079,2022,2022/01/01,2022/12/31,2022/07/27,2022/07/20,2022/07/29,A PLUS PLUMBING,4322,49TH COURT N,,BIRMINGHAM,AL,35217,4322 49TH COURT N,4322,49TH COURT N,,35217,535,238110,CONTRACTORSSPECIALTY TRADEPLUMBING,PLUMBING CONTRACTOR,,,New,NO,BIRMINGHAM,AL,,2022,{F0A13AA9-2CF3-46A2-9500-22F29AEE0E6F},,,,
537647.577323914,704840.964074075,70,1529505-BUS,A PLUS QUALITY FENCE & DECKS,A PLUS QUALITY FENCES & DECKS,202200004366,3054,2022,2022/01/01,2022/12/31,2022/02/05,2022/01/31,2022/02/04,A PLUS QUALITY FENCE & DECKS,3180,WETUMPKA HWY,,MONTGOMERY,AL,361102734,3180 WETUMPKA HWY,3180,WETUMPKA HWY,,361102734,533,236320,"CONTRACTORSGENERAL CONTRACTORS, COMM. BLDG, RESIDENTIAL, SUBDIVISIONS, LANDSCAPING CONTRACTORS ",GENERAL CONTRACTOR,,,Renew,YES,MONTGOMERY,AL,,2022,{1C4DC778-D5AD-4DDD-BAAF-7050B31E7C64},,,,
537647.577323914,704840.964074075,71,1529505-BUS,A PLUS QUALITY FENCE & DECKS,A PLUS QUALITY FENCES & DECKS,202400004023,3054,2024,2024/01/01,2024/12/31,2024/02/06,2024/02/01,2024/02/06,A PLUS QUALITY FENCE & DECKS,3180,WETUMPKA HWY,,MONTGOMERY,AL,361102734,3180 WETUMPKA HWY,3180,WETUMPKA HWY,,361102734,787,0,,GC LICENSE #58793 EXP 12/31/2024,,,Renew,YES,MONTGOMERY,AL,,2024,{6D3B3DB6-C192-40D5-8444-E3945A7334FE},,,,
,,73,1529543-BUS,A PLUS SEAMLESS GUTTERS LLC,A PLUS QUALITY WINDOWS,202100000543,26431,2021,2021/01/01,2021/12/31,2021/01/13,2021/01/08,2021/01/08,A PLUS SEAMLESS GUTTERS LLC,4865,OLD SELMA RD,,MONTGOMERY,AL,36108,4865 OLD SELMA RD,4865,OLD SELMA RD,,36108,787,0,,HOME BUILDER #12246,,,Renew,YES,MONTGOMERY,AL,,2021,{211D60D2-7704-4E0A-BD57-2833620D8DA7},,,,
,,74,9358871-BUS,A PLUS TIRE AND AUTOMOTIVE LLC,A PLUS TIRE AND AUTOMOTIVE LLC,202100013530,16756,2021,2021/01/01,2021/12/31,2021/07/06,2021/07/01,2021/07/01,A PLUS TIRE AND AUTOMOTIVE LLC,2899,EAST SOUTH BLVD,,MONTGOMERY,AL,36116,2899 SOUTH BLVD EAST,2899,SOUTH BLVD EAST,,36116,746,811118,"REPAIRS AND MAINTENANCEAUTO, PAINT/BODY, OTHER VEHICULAR",REPAIRS AND MAINTENANCE - AUTO,,,Renew,YES,MONTGOMERY,AL,,2021,{F209E1E3-AE62-4894-9A87-D880F8491BD5},,,,
,,75,5996619-BUS,A RIFKIN COMPANY,A RIFKIN COMPANY,202100007153,1742,2021,2021/01/01,2021/12/31,2021/02/20,2021/02/02,2021/02/20,A RIFKIN COMPANY,,PO BOX 878,1400 SANS SOUCI PKWY,WILKES BARRE,PA,18703,1400 SANS SOUCI PKWY,1400,SANS SOUCI PKWY,,18703,607,453998,ALL OTHER MISCELLANEOUS RETAILERS,RETAIL  (SECURITY BAGS),,,Renew,NO,WILKES-BARRE,PA,,2021,{13AF0BED-7A25-4C63-BE78-51C331EA3A1A},,,,
,,76,5996619-BUS,A RIFKIN COMPANY,A RIFKIN COMPANY,202200007390,1742,2022,2022/01/01,2022/12/31,2022/02/18,2022/01/31,2022/02/18,A RIFKIN COMPANY,,PO BOX 878,1400 SANS SOUCI PKWY,WILKES BARRE,PA,18703,1400 SANS SOUCI PKWY,1400,SANS SOUCI PKWY,,18703,607,453998,ALL OTHER MISCELLANEOUS RETAILERS,RETAIL  (SECURITY BAGS),,,Renew,NO,WILKES-BARRE,PA,,2022,{478E6F87-AEBC-497A-8958-75EBF1A11727},,,,
,,77,5996619-BUS,A RIFKIN COMPANY,A RIFKIN COMPANY,202300006952,1742,2023,2023/01/01,2023/12/31,2023/02/10,2023/01/27,2023/02/10,A RIFKIN COMPANY,,PO BOX 878,1400 SANS SOUCI PKWY,WILKES BARRE,PA,18703,1400 SANS SOUCI PKWY,1400,SANS SOUCI PKWY,,18703,607,453998,ALL OTHER MISCELLANEOUS RETAILERS,RETAIL  (SECURITY BAGS),,,Renew,NO,WILKES-BARRE,PA,,2023,{9622BF5B-45BF-4B67-9FCF-AA18660281BB},,,,
517324.57925608,676625.059219904,78,7230179-BUS,A S FANTASY #3,A S FANTASY #3,202100014784,33387,2021,2021/01/01,2021/12/31,2021/09/22,2021/09/16,2021/09/16,A S FANTASY #3,2009,MULBERRY ST,,MONTGOMERY,AL,36106,2009 MULBERRY ST,2009,MULBERRY ST,,36106,787,0,,NO RETAIL SALES,,,Renew,YES,MONTGOMERY,AL,7,2021,{D5D98E05-F4A2-4959-9AC5-AED8354B7475},,,,
517324.57925608,676625.059219904,79,7230179-BUS,A S FANTASY #3,A S FANTASY #3,202200008925,33387,2022,2022/01/01,2022/12/31,2022/03/01,2022/03/02,2022/03/16,A S FANTASY #3,2009,MULBERRY ST,,MONTGOMERY,AL,36106,2009 MULBERRY ST,2009,MULBERRY ST,,36106,787,0,,COSMO LIC#42483  EXP 8/31/23,,,Renew,YES,MONTGOMERY,AL,7,2022,{61744058-9974-4B52-8A1F-5857F6E66EB4},,,,
517324.57925608,676625.059219904,80,7230179-BUS,A S FANTASY #3,A S FANTASY #3,202200008925,33387,2022,2022/01/01,2022/12/31,2022/03/01,2022/03/02,2022/03/16,A S FANTASY #3,2009,MULBERRY ST,,MONTGOMERY,AL,36106,2009 MULBERRY ST,2009,MULBERRY ST,,36106,753,812115,BEAUTY SHOP,,,,Renew,YES,MONTGOMERY,AL,7,2022,{EB0DACB0-8BDD-4C7C-AA1E-CC50C079C1C4},,,,
517324.57925608,676625.059219904,81,7230179-BUS,A S FANTASY #3,A S FANTASY #3,202300004040,33387,2023,2023/01/01,2023/12/31,2023/01/31,2023/01/31,2023/02/07,A S FANTASY #3,2009,MULBERRY ST,,MONTGOMERY,AL,36106,2009 MULBERRY ST,2009,MULBERRY ST,,36106,787,0,,NO NIGHT CLUB OR LOUNGE ACTIVITIES PERMITTED,,,Renew,YES,MONTGOMERY,AL,7,2023,{4AFBF399-46F6-43B9-BFDD-8039021758B1},,,,
517324.57925608,676625.059219904,82,7230179-BUS,A S FANTASY #3,A S FANTASY #3,202400012359,33387,2024,2024/01/01,2024/12/31,2024/06/12,2024/06/10,2024/06/17,A S FANTASY #3,2009,MULBERRY ST,,MONTGOMERY,AL,36106,2009 MULBERRY ST,2009,MULBERRY ST,,36106,787,0,,COSMO LIC#42483  EXP 8/31/25,,,Renew,YES,MONTGOMERY,AL,7,2024,{D1D173F7-799E-4FC6-A3D5-42FFFC59D1C3},,,,
517324.57925608,676625.059219904,83,7230179-BUS,A S FANTASY #3,A S FANTASY #3,202400012359,33387,2024,2024/01/01,2024/12/31,2024/06/12,2024/06/10,2024/06/17,A S FANTASY #3,2009,MULBERRY ST,,MONTGOMERY,AL,36106,2009 MULBERRY ST,2009,MULBERRY ST,,36106,753,812115,BEAUTY SHOP,,,,Renew,YES,MONTGOMERY,AL,7,2024,{606F86DF-C0A3-4F65-80EF-7B5A200EE387},,,,
,,84,5995658-BUS,A SAF T BOX STRG SYS OF AL LLC,A SAF T BOX STRG SYS OF AL LLC,202400005339,4505,2024,2024/01/01,2024/12/31,2024/02/10,2024/01/31,2024/02/09,A SAF T BOX STRG SYS OF AL LLC,,PO BOX 9265,,MONTGOMERY,AL,36108,2247 FORBES DR SOUTH,2247,FORBES DR SOUTH,,36110,665,532200,RENTAL AND LEASINGTANGIBLE PERSONAL PROPERTY,STORAGE CONTAINERS - RETAIL/RENTAL,,,Renew,YES,MONTGOMERY,AL,,2024,{7FDD5814-232E-4272-ABF0-DB8941FE9E16},,,,
,,85,9367779-BUS,AD AND R INC,AD AND R INC,202200013184,32575,2022,2022/01/01,2022/12/31,2022/06/08,2022/06/02,2022/06/08,AD AND R INC,,PO BOX 6717,,DIBERVILLE,MS,39540,PO BOX 6717,PO BOX 6717,PO BOX 6717,,39540,541,238990,CONTRACTORSALL OTHERS,CONTRACTORSALL OTHERS,,,Renew,NO,DIBERVILLE,MS,,2022,{A4DAB1DD-C9A3-491E-AFA3-19AD3676E64C},,,HNAM,2025/04/04 19:19:32+00
,,86,9360370-BUS,AD OPERATING,AMERICAN DELI DAY STREET,202200003473,37065,2022,2022/01/01,2022/12/31,2022/01/31,2022/02/01,2022/02/01,AD OPERATING,6213,TAYLOR RIDGE RD,,MONTGOMERY,AL,36116,3535 DAY ST,3535,DAY ST,,36108,735,722110,RESTAURANTFULL SERVICE FACILITY,RESTAURANTFULL SERVICE FACILITY,,,Renew,YES,MONTGOMERY,AL,,2022,{90F18AF4-6E76-49BB-BC7B-236D19D3C3D2},,,,
,,89,9364000-BUS,ADA CHIC DESIGNS,ADA CHIC DESIGNS,202100009406,18970,2021,2021/01/01,2021/12/31,2021/03/01,2021/02/28,2021/03/01,ADA CHIC DESIGNS,416,S PERRY ST,,MONTGOMERY,AL,361044236,416 S PERRY ST,416,S PERRY ST,,361044236,614,454395,ELECTRONICINTERNET SALES,ELECTRONICINTERNET SALES,,,Renew,YES,MONTGOMERY,AL,,2021,{CB266F58-4C5E-458A-9B5E-A2B28F4B31E9},,,,
,,90,9364000-BUS,ADA CHIC DESIGNS,ADA CHIC DESIGNS,202300012771,18970,2023,2023/01/01,2023/12/31,2023/04/11,2023/04/11,2023/04/24,ADA CHIC DESIGNS,416,S PERRY ST,,MONTGOMERY,AL,361044236,416 S PERRY ST,416,S PERRY ST,,361044236,614,454395,ELECTRONICINTERNET SALES,ELECTRONICINTERNET SALES,,,Renew,YES,MONTGOMERY,AL,,2023,{649681EB-C6FC-48DE-B190-8FE2F246DCF2},,,,
553484.79532133,674294.163947321,91,041041-BUS,ADAIR REALTY MANAGEMENT LLC,ADAIR REALTY MANAGEMENT LLC,202200014228,44335,2022,2022/01/01,2022/12/31,2022/08/25,2022/08/09,2022/08/26,ADAIR REALTY MANAGEMENT LLC,170,LIMESTONE LN,,WETUMPKA,AL,360932843,1322 OLD OAK PL,1322,OLD OAK PL,,361176880,663,531210,REAL ESTATEAGENT ONLY,,,,New,YES,MONTGOMERY,AL,9,2022,{71B313F1-65B3-4BF6-8DC4-158DAD3ECC39},,,,
553484.79532133,674294.163947321,92,041041-BUS,ADAIR REALTY MANAGEMENT LLC,ADAIR REALTY MANAGEMENT LLC,202200014228,44335,2022,2022/01/01,2022/12/31,2022/08/25,2022/08/09,2022/08/26,ADAIR REALTY MANAGEMENT LLC,170,LIMESTONE LN,,WETUMPKA,AL,360932843,1322 OLD OAK PL,1322,OLD OAK PL,,361176880,660,531000,"REAL ESTATELISTING, SERVICES, AGENCIES AND PROPERTY MANAGEMENT",,,,New,YES,MONTGOMERY,AL,9,2022,{615650DA-D7F9-4DA4-AC9B-45A3C1739303},,,,
,,93,041336-BUS,ADAM BUSH,BUSH CONTRACTORS AND SERVICES LLC,202300000011,44630,2022,2022/01/01,2022/12/31,2022/10/03,2022/10/03,2022/10/03,ADAM BUSH,3031,ASHLEY AVE,,MONTGOMERY,AL,361092124,3031 ASHLEY AVE,3031,ASHLEY AVE,,361092124,541,238990,CONTRACTORSALL OTHERS,PROPERY MAINTENANCE MANAGEMENT ,,,New,YES,MONTGOMERY,AL,,2022,{1F415179-8CEB-4565-A5DC-414BD523E506},,,,
549942.149191413,671325.909057073,94,9358189-BUS,ADAM J FINESILVER CPA,FINESILVER ADAM J,202100000415,35302,2021,2021/01/01,2021/12/31,2021/01/12,2021/01/11,2021/01/11,ADAM J FINESILVER CPA,,P O BOX 640325,,PIKE ROAD,AL,36064,6831 HALCYON PARK DR,6831,HALCYON PARK DR,,36117,668,541200,ACCOUNTANT/CPASINDIVIDUAL PROFESSIONAL LICENSE,,,,Renew,YES,MONTGOMERY,AL,9,2021,{770ACDB4-00C4-4EB9-8968-46AD8A48ECFB},,,,
549942.149191413,671325.909057073,95,9358189-BUS,ADAM J FINESILVER CPA,FINESILVER ADAM J,202300002653,35302,2023,2023/01/01,2023/12/31,2023/01/24,2023/01/23,2023/01/23,ADAM J FINESILVER CPA,,P O BOX 640325,,PIKE ROAD,AL,36064,6831 HALCYON PARK DR,6831,HALCYON PARK DR,,36117,668,541200,ACCOUNTANT/CPASINDIVIDUAL PROFESSIONAL LICENSE,,,,Renew,YES,MONTGOMERY,AL,9,2023,{02488076-49D6-4456-AC20-B28C82361E14},,,,
,,96,040563-BUS,ADAM MCGRAW,SURPLUS SENIOR ADVISORS,202200013495,43857,2022,2022/01/01,2022/12/31,2022/07/08,2022/07/05,2022/07/05,ADAM MCGRAW,7523,PINNACLE POINT CT,,MONTGOMERY,AL,36117,7523 PINNACLE POINT CT,7523,PINNACLE POINT CT,,36117,675,541600,CONSULTANT,,,,New,YES,MONTGOMERY,AL,,2022,{E4DE77B7-5F80-4CFE-95E7-893335E3192A},,,,
517843.775724247,679341.306412071,97,9360581-BUS,ADAMS FAMILY PRACTICE PC,ADAMS KYNARD L,202300010399,18170,2023,2023/01/01,2023/12/31,2023/02/28,2023/01/28,2023/02/28,ADAMS FAMILY PRACTICE PC,2100,CHESTNUT ST,,MONTGOMERY,AL,36106,2100 CHESTNUT ST,2100,CHESTNUT ST,,36106,703,621100,PHYSICIANINDIVIDUAL PROFESSIONAL LICENSE,,,,Renew,YES,MONTGOMERY,AL,3,2023,{A465FB5C-5AE2-4E5E-BC1E-8C858A6E1609},,,,
,,99,036393-BUS,ADAMS HEATING AND COOLING,ADAMS HEATING AND COOLING,202100006358,39686,2021,2021/01/01,2021/12/31,2021/02/17,2021/02/17,2021/02/17,ADAMS HEATING AND COOLING,3415,HARGROVE RD,,TISCALOOSA,AL,35405,,",",",",NPL,0,787,0,,RICHARD ADAMS- HVAC # 2008054  EXP 12/31/2021,,,New,NO,.,AL,,2021,{FD12EBFF-AE66-4674-A45F-F9A0B52BB7E8},,,HNAM,2025/04/04 19:25:06+00
509354.556154162,684434.200753823,100,9343190-BUS,ADAMS LIMITED PROPERTIES LLC,ALPS THE,202300003594,15100,2023,2023/01/01,2023/12/31,2023/01/30,2023/01/24,2023/01/31,ADAMS LIMITED PROPERTIES LLC,44,MARKET PLAZA STE 801,,MONTGOMERY,AL,361043646,10 JEFFERSON ST EAST,10,JEFFERSON ST EAST,,36104,661,531100,RENTAL AND LEASINGREAL PROPERTY RENTAL,,,,Renew,YES,MONTGOMERY,AL,3,2023,{10A892B1-D726-476E-B125-C2B2C8894880},,,,
509354.556154162,684434.200753823,101,9343190-BUS,ADAMS LIMITED PROPERTIES LLC,ALPS THE,202400001409,15100,2024,2024/01/01,2024/12/31,2024/01/23,2024/01/22,2024/01/23,ADAMS LIMITED PROPERTIES LLC,44,MARKET PLAZA STE 801,,MONTGOMERY,AL,361043646,10 JEFFERSON ST EAST,10,JEFFERSON ST EAST,,36104,661,531100,RENTAL AND LEASINGREAL PROPERTY RENTAL,,,,Renew,YES,MONTGOMERY,AL,3,2024,{563E6B27-400A-42C1-91AC-87AC1FD59D5E},,,,
